date,revenue,units_sold,product,region
2026-07-16,419.35,2,Growth Plan,APAC
2026-07-16,123.7,2,Starter Plan,North America
2026-07-16,37.48,1,Add-on Seats,North America
2026-07-16,583.29,3,Growth Plan,North America
2026-07-16,70.83,2,Add-on Seats,North America
2026-07-16,203.27,1,Growth Plan,North America
2026-07-16,65.3,1,Starter Plan,EMEA
2026-07-16,195.18,3,Starter Plan,APAC
2026-07-16,33.19,1,Add-on Seats,APAC
2026-07-16,131.05,2,Starter Plan,EMEA
2026-07-16,161.15,2,Starter Plan,EMEA
2026-07-16,71.61,2,Add-on Seats,North America
2026-07-16,428.15,2,Growth Plan,North America
2026-07-16,452.88,2,Growth Plan,EMEA
2026-07-16,537.44,1,Enterprise Plan,North America
2026-07-16,30.0,1,Add-on Seats,APAC
2026-07-16,150.3,2,Starter Plan,EMEA
2026-07-16,71.45,2,Add-on Seats,North America
2026-07-16,405.13,2,Growth Plan,North America
2026-07-17,59.48,2,Add-on Seats,North America
2026-07-17,138.22,2,Starter Plan,APAC
2026-07-17,446.13,1,Enterprise Plan,North America
2026-07-17,486.5,1,Enterprise Plan,EMEA
2026-07-17,402.18,2,Growth Plan,North America
2026-07-17,33.66,1,Add-on Seats,EMEA
2026-07-17,1056.0,2,Enterprise Plan,EMEA
2026-07-17,141.57,2,Starter Plan,North America
2026-07-17,140.76,2,Starter Plan,North America
2026-07-17,120.99,2,Starter Plan,APAC
2026-07-17,59.24,1,Starter Plan,APAC
2026-07-17,37.75,1,Add-on Seats,North America
2026-07-17,72.79,1,Starter Plan,North America
2026-07-17,428.72,2,Growth Plan,North America
2026-07-17,156.41,2,Starter Plan,APAC
2026-07-17,149.06,2,Starter Plan,APAC
2026-07-17,921.1,2,Enterprise Plan,EMEA
2026-07-17,201.94,3,Starter Plan,APAC
2026-07-17,64.93,1,Starter Plan,North America
2026-07-17,640.09,3,Growth Plan,North America
2026-07-17,431.01,2,Growth Plan,North America
2026-07-17,71.38,2,Add-on Seats,North America
2026-07-17,412.4,2,Growth Plan,EMEA
2026-07-17,36.8,1,Add-on Seats,EMEA
2026-07-17,33.48,1,Add-on Seats,APAC
2026-07-17,991.88,2,Enterprise Plan,EMEA
2026-07-17,144.27,2,Starter Plan,North America
2026-07-18,571.79,1,Enterprise Plan,North America
2026-07-18,210.41,1,Growth Plan,North America
2026-07-18,511.56,1,Enterprise Plan,EMEA
2026-07-18,908.87,2,Enterprise Plan,EMEA
2026-07-18,65.16,1,Starter Plan,EMEA
2026-07-18,68.3,1,Starter Plan,EMEA
2026-07-18,537.65,1,Enterprise Plan,EMEA
2026-07-18,77.68,2,Add-on Seats,EMEA
2026-07-18,68.48,1,Starter Plan,EMEA
2026-07-18,76.45,1,Starter Plan,North America
2026-07-18,39.46,1,Add-on Seats,APAC
2026-07-18,66.01,2,Add-on Seats,EMEA
2026-07-18,67.25,1,Starter Plan,EMEA
2026-07-19,33.68,1,Add-on Seats,North America
2026-07-19,75.16,1,Starter Plan,North America
2026-07-19,388.03,2,Growth Plan,APAC
2026-07-19,145.64,2,Starter Plan,North America
2026-07-19,145.27,2,Starter Plan,North America
2026-07-19,392.02,2,Growth Plan,EMEA
2026-07-19,221.04,1,Growth Plan,North America
2026-07-19,69.85,1,Starter Plan,EMEA
2026-07-19,952.72,2,Enterprise Plan,APAC
2026-07-19,406.42,2,Growth Plan,EMEA
2026-07-19,655.2,3,Growth Plan,North America
2026-07-19,136.08,2,Starter Plan,North America
2026-07-19,67.96,1,Starter Plan,EMEA
2026-07-19,186.89,1,Growth Plan,EMEA
2026-07-19,117.8,2,Starter Plan,APAC
2026-07-19,254.34,1,Growth Plan,North America
2026-07-20,217.99,1,Growth Plan,North America
2026-07-20,224.67,1,Growth Plan,North America
2026-07-20,233.89,1,Growth Plan,EMEA
2026-07-20,150.64,2,Starter Plan,North America
2026-07-20,208.01,1,Growth Plan,North America
2026-07-20,1023.7,2,Enterprise Plan,North America
2026-07-20,141.91,2,Starter Plan,EMEA
2026-07-20,141.57,2,Starter Plan,North America
2026-07-20,150.75,2,Starter Plan,North America
2026-07-20,215.6,1,Growth Plan,North America
2026-07-20,206.49,1,Growth Plan,North America
2026-07-20,76.5,2,Add-on Seats,EMEA
2026-07-20,969.6,2,Enterprise Plan,APAC
2026-07-20,74.45,2,Add-on Seats,APAC
2026-07-20,465.87,2,Growth Plan,APAC
2026-07-20,229.26,1,Growth Plan,North America
2026-07-20,72.48,2,Add-on Seats,APAC
2026-07-20,966.03,2,Enterprise Plan,North America
2026-07-20,509.83,1,Enterprise Plan,North America
2026-07-20,190.86,1,Growth Plan,EMEA
2026-07-20,175.06,1,Growth Plan,EMEA
2026-07-20,236.42,3,Starter Plan,North America
2026-07-20,230.53,1,Growth Plan,EMEA
2026-07-20,72.48,1,Starter Plan,North America
2026-07-20,438.79,2,Growth Plan,EMEA
2026-07-20,450.12,2,Growth Plan,EMEA
2026-07-20,477.66,2,Growth Plan,North America
2026-07-20,69.42,1,Starter Plan,North America
2026-07-21,184.27,1,Growth Plan,North America
2026-07-21,240.49,1,Growth Plan,North America
2026-07-21,32.01,1,Add-on Seats,APAC
2026-07-21,1071.08,2,Enterprise Plan,EMEA
2026-07-21,913.85,2,Enterprise Plan,North America
2026-07-21,131.96,2,Starter Plan,North America
2026-07-21,73.9,1,Starter Plan,North America
2026-07-21,198.69,1,Growth Plan,North America
2026-07-21,113.82,3,Add-on Seats,North America
2026-07-21,35.37,1,Add-on Seats,APAC
2026-07-21,900.88,2,Enterprise Plan,North America
2026-07-21,65.08,1,Starter Plan,APAC
2026-07-21,41.24,1,Add-on Seats,EMEA
2026-07-21,439.86,1,Enterprise Plan,APAC
2026-07-21,927.67,2,Enterprise Plan,APAC
2026-07-21,30.42,1,Add-on Seats,EMEA
2026-07-21,73.24,2,Add-on Seats,North America
2026-07-21,36.16,1,Add-on Seats,North America
2026-07-21,76.2,1,Starter Plan,North America
2026-07-21,158.92,2,Starter Plan,North America
2026-07-21,69.37,1,Starter Plan,North America
2026-07-21,522.72,1,Enterprise Plan,EMEA
2026-07-21,75.91,2,Add-on Seats,EMEA
2026-07-21,243.28,1,Growth Plan,North America
2026-07-21,35.77,1,Add-on Seats,North America
2026-07-21,37.1,1,Add-on Seats,EMEA
2026-07-22,73.52,1,Starter Plan,EMEA
2026-07-22,146.4,2,Starter Plan,North America
2026-07-22,521.05,1,Enterprise Plan,APAC
2026-07-22,62.28,2,Add-on Seats,APAC
2026-07-22,135.91,2,Starter Plan,EMEA
2026-07-22,468.12,1,Enterprise Plan,EMEA
2026-07-22,82.59,2,Add-on Seats,North America
2026-07-22,36.75,1,Add-on Seats,APAC
2026-07-22,131.42,2,Starter Plan,North America
2026-07-22,387.84,2,Growth Plan,APAC
2026-07-22,74.73,1,Starter Plan,North America
2026-07-22,885.52,2,Enterprise Plan,EMEA
2026-07-22,473.52,2,Growth Plan,North America
2026-07-22,152.61,2,Starter Plan,EMEA
2026-07-22,217.28,1,Growth Plan,EMEA
2026-07-22,27.72,1,Add-on Seats,APAC
2026-07-22,864.97,2,Enterprise Plan,North America
2026-07-22,1083.0,2,Enterprise Plan,North America
2026-07-22,230.85,1,Growth Plan,APAC
2026-07-22,648.43,3,Growth Plan,North America
2026-07-22,983.59,2,Enterprise Plan,North America
2026-07-22,111.46,2,Starter Plan,APAC
2026-07-22,480.21,1,Enterprise Plan,EMEA
2026-07-22,452.52,1,Enterprise Plan,North America
2026-07-22,147.58,2,Starter Plan,North America
2026-07-22,470.69,1,Enterprise Plan,APAC
2026-07-22,135.56,2,Starter Plan,EMEA
2026-07-22,404.85,2,Growth Plan,EMEA
2026-07-22,1602.34,3,Enterprise Plan,EMEA
2026-07-22,39.0,1,Add-on Seats,EMEA
2026-07-22,947.94,2,Enterprise Plan,APAC
2026-07-22,133.59,2,Starter Plan,North America
2026-07-22,35.83,1,Add-on Seats,EMEA
2026-07-22,136.92,2,Starter Plan,EMEA
2026-07-22,217.84,1,Growth Plan,EMEA
2026-07-22,1074.99,2,Enterprise Plan,EMEA
2026-07-23,59.36,2,Add-on Seats,APAC
2026-07-23,72.52,2,Add-on Seats,North America
2026-07-23,199.8,1,Growth Plan,North America
2026-07-23,68.96,1,Starter Plan,EMEA
2026-07-23,75.69,2,Add-on Seats,EMEA
2026-07-23,451.88,2,Growth Plan,North America
2026-07-23,222.98,1,Growth Plan,North America
2026-07-23,134.31,2,Starter Plan,North America
2026-07-23,227.8,1,Growth Plan,North America
2026-07-23,143.74,2,Starter Plan,EMEA
2026-07-23,71.4,1,Starter Plan,North America
2026-07-23,130.85,2,Starter Plan,North America
2026-07-23,254.5,1,Growth Plan,North America
2026-07-23,454.89,1,Enterprise Plan,North America
2026-07-23,511.5,1,Enterprise Plan,North America
2026-07-23,148.98,2,Starter Plan,North America
2026-07-23,63.6,1,Starter Plan,North America
2026-07-23,73.44,1,Starter Plan,APAC
2026-07-23,239.31,1,Growth Plan,APAC
2026-07-23,409.94,2,Growth Plan,North America
2026-07-23,1115.95,2,Enterprise Plan,EMEA
2026-07-23,64.82,1,Starter Plan,EMEA
2026-07-23,154.44,2,Starter Plan,North America
2026-07-23,140.45,2,Starter Plan,North America
2026-07-23,149.27,2,Starter Plan,EMEA
2026-07-23,442.78,2,Growth Plan,EMEA
2026-07-23,41.56,1,Add-on Seats,North America
2026-07-23,69.48,1,Starter Plan,North America
2026-07-23,247.72,1,Growth Plan,APAC
2026-07-24,513.76,1,Enterprise Plan,EMEA
2026-07-24,62.02,1,Starter Plan,North America
2026-07-24,423.36,2,Growth Plan,APAC
2026-07-24,61.37,2,Add-on Seats,North America
2026-07-24,66.66,1,Starter Plan,APAC
2026-07-24,142.24,2,Starter Plan,APAC
2026-07-24,212.86,1,Growth Plan,APAC
2026-07-24,76.72,1,Starter Plan,North America
2026-07-24,72.38,1,Starter Plan,North America
2026-07-24,32.74,1,Add-on Seats,EMEA
2026-07-24,231.29,1,Growth Plan,APAC
2026-07-24,68.32,1,Starter Plan,North America
2026-07-24,160.34,2,Starter Plan,APAC
2026-07-24,78.16,1,Starter Plan,EMEA
2026-07-24,490.31,1,Enterprise Plan,EMEA
2026-07-24,37.53,1,Add-on Seats,EMEA
2026-07-24,189.52,1,Growth Plan,APAC
2026-07-24,511.77,1,Enterprise Plan,APAC
2026-07-24,32.92,1,Add-on Seats,APAC
2026-07-24,137.8,2,Starter Plan,APAC
2026-07-24,193.73,1,Growth Plan,North America
2026-07-24,39.32,1,Add-on Seats,North America
2026-07-24,33.45,1,Add-on Seats,APAC
2026-07-24,138.36,2,Starter Plan,APAC
2026-07-24,463.19,1,Enterprise Plan,EMEA
2026-07-24,444.18,2,Growth Plan,North America
2026-07-24,455.25,1,Enterprise Plan,EMEA
2026-07-24,467.65,1,Enterprise Plan,EMEA
2026-07-24,67.67,1,Starter Plan,EMEA
2026-07-24,82.37,2,Add-on Seats,North America
2026-07-24,70.48,1,Starter Plan,EMEA
2026-07-24,208.42,1,Growth Plan,EMEA
2026-07-25,226.42,3,Starter Plan,EMEA
2026-07-25,215.4,1,Growth Plan,APAC
2026-07-25,406.03,2,Growth Plan,EMEA
2026-07-25,34.29,1,Add-on Seats,North America
2026-07-25,444.28,2,Growth Plan,North America
2026-07-25,445.56,2,Growth Plan,North America
2026-07-25,72.32,2,Add-on Seats,North America
2026-07-25,442.41,2,Growth Plan,North America
2026-07-25,79.14,2,Add-on Seats,North America
2026-07-25,1472.28,3,Enterprise Plan,North America
2026-07-25,512.92,1,Enterprise Plan,APAC
2026-07-25,120.5,2,Starter Plan,EMEA
2026-07-25,137.57,2,Starter Plan,APAC
2026-07-26,71.44,2,Add-on Seats,North America
2026-07-26,217.58,1,Growth Plan,EMEA
2026-07-26,220.07,1,Growth Plan,EMEA
2026-07-26,69.69,1,Starter Plan,North America
2026-07-26,205.59,1,Growth Plan,North America
2026-07-26,434.92,2,Growth Plan,APAC
2026-07-26,208.33,1,Growth Plan,North America
2026-07-26,36.3,1,Add-on Seats,North America
2026-07-26,131.27,2,Starter Plan,North America
2026-07-26,65.05,2,Add-on Seats,North America
2026-07-26,147.11,2,Starter Plan,North America
2026-07-26,697.74,3,Growth Plan,North America
2026-07-27,202.86,1,Growth Plan,APAC
2026-07-27,70.42,2,Add-on Seats,EMEA
2026-07-27,145.67,2,Starter Plan,North America
2026-07-27,449.12,2,Growth Plan,EMEA
2026-07-27,76.03,1,Starter Plan,North America
2026-07-27,898.13,2,Enterprise Plan,North America
2026-07-27,230.52,1,Growth Plan,North America
2026-07-27,489.32,2,Growth Plan,North America
2026-07-27,143.97,2,Starter Plan,North America
2026-07-27,138.4,2,Starter Plan,North America
2026-07-27,153.86,2,Starter Plan,North America
2026-07-27,205.87,1,Growth Plan,EMEA
2026-07-27,68.77,1,Starter Plan,EMEA
2026-07-27,152.15,2,Starter Plan,North America
2026-07-27,352.7,2,Growth Plan,North America
2026-07-27,75.09,1,Starter Plan,EMEA
2026-07-27,76.11,2,Add-on Seats,APAC
2026-07-27,481.6,1,Enterprise Plan,APAC
2026-07-27,235.18,1,Growth Plan,EMEA
2026-07-27,33.86,1,Add-on Seats,North America
2026-07-27,447.89,2,Growth Plan,EMEA
2026-07-27,32.78,1,Add-on Seats,North America
2026-07-27,223.03,1,Growth Plan,EMEA
2026-07-27,73.21,2,Add-on Seats,EMEA
2026-07-27,68.29,2,Add-on Seats,North America
2026-07-27,977.91,2,Enterprise Plan,APAC
2026-07-27,970.04,2,Enterprise Plan,EMEA
2026-07-27,139.94,2,Starter Plan,North America
2026-07-27,68.81,2,Add-on Seats,North America
2026-07-27,519.12,1,Enterprise Plan,APAC
2026-07-27,67.25,1,Starter Plan,North America
2026-07-28,71.48,1,Starter Plan,North America
2026-07-28,490.56,2,Growth Plan,North America
2026-07-28,1091.79,2,Enterprise Plan,EMEA
2026-07-28,66.57,2,Add-on Seats,APAC
2026-07-28,77.27,1,Starter Plan,EMEA
2026-07-28,495.39,1,Enterprise Plan,North America
2026-07-28,205.78,1,Growth Plan,North America
2026-07-28,220.89,1,Growth Plan,EMEA
2026-07-28,159.77,2,Starter Plan,North America
2026-07-28,212.0,3,Starter Plan,EMEA
2026-07-28,148.79,2,Starter Plan,North America
2026-07-28,74.79,2,Add-on Seats,EMEA
2026-07-28,33.22,1,Add-on Seats,APAC
2026-07-28,533.34,1,Enterprise Plan,North America
2026-07-28,476.75,2,Growth Plan,North America
2026-07-28,75.15,2,Add-on Seats,North America
2026-07-28,66.27,1,Starter Plan,APAC
2026-07-28,68.25,2,Add-on Seats,APAC
2026-07-28,69.55,1,Starter Plan,APAC
2026-07-28,119.2,3,Add-on Seats,EMEA
2026-07-28,220.9,1,Growth Plan,North America
2026-07-28,68.32,2,Add-on Seats,North America
2026-07-28,508.22,1,Enterprise Plan,North America
2026-07-28,973.37,2,Enterprise Plan,North America
2026-07-28,57.05,1,Starter Plan,APAC
2026-07-28,933.25,2,Enterprise Plan,North America
2026-07-28,729.35,3,Growth Plan,North America
2026-07-28,70.77,1,Starter Plan,EMEA
2026-07-29,84.33,2,Add-on Seats,EMEA
2026-07-29,68.65,1,Starter Plan,North America
2026-07-29,223.09,1,Growth Plan,North America
2026-07-29,143.14,2,Starter Plan,EMEA
2026-07-29,194.56,1,Growth Plan,EMEA
2026-07-29,81.24,1,Starter Plan,North America
2026-07-29,478.37,1,Enterprise Plan,North America
2026-07-29,423.53,2,Growth Plan,North America
2026-07-29,388.76,2,Growth Plan,North America
2026-07-29,241.95,1,Growth Plan,APAC
2026-07-29,449.84,2,Growth Plan,North America
2026-07-29,673.74,3,Growth Plan,North America
2026-07-29,1516.8,3,Enterprise Plan,North America
2026-07-29,91.3,3,Add-on Seats,North America
2026-07-29,36.77,1,Add-on Seats,North America
2026-07-29,216.24,1,Growth Plan,North America
2026-07-29,73.13,1,Starter Plan,EMEA
2026-07-29,460.36,2,Growth Plan,North America
2026-07-29,542.57,1,Enterprise Plan,North America
2026-07-29,70.24,1,Starter Plan,North America
2026-07-29,567.11,3,Growth Plan,North America
2026-07-29,68.06,2,Add-on Seats,North America
2026-07-29,73.2,2,Add-on Seats,EMEA
2026-07-29,63.6,1,Starter Plan,APAC
2026-07-29,487.54,2,Growth Plan,North America
2026-07-29,386.06,2,Growth Plan,APAC
2026-07-29,436.56,2,Growth Plan,North America
2026-07-29,256.56,1,Growth Plan,North America
2026-07-29,372.25,2,Growth Plan,North America
2026-07-29,78.88,1,Starter Plan,North America
2026-07-30,421.64,2,Growth Plan,APAC
2026-07-30,72.6,2,Add-on Seats,North America
2026-07-30,143.57,2,Starter Plan,APAC
2026-07-30,419.64,2,Growth Plan,North America
2026-07-30,74.43,1,Starter Plan,EMEA
2026-07-30,73.42,1,Starter Plan,North America
2026-07-30,35.62,1,Add-on Seats,APAC
2026-07-30,209.45,1,Growth Plan,North America
2026-07-30,212.06,1,Growth Plan,APAC
2026-07-30,68.68,1,Starter Plan,APAC
2026-07-30,36.97,1,Add-on Seats,North America
2026-07-30,100.37,3,Add-on Seats,EMEA
2026-07-30,125.09,2,Starter Plan,EMEA
2026-07-30,73.05,2,Add-on Seats,North America
2026-07-30,534.43,1,Enterprise Plan,EMEA
2026-07-30,75.78,1,Starter Plan,North America
2026-07-30,68.71,2,Add-on Seats,North America
2026-07-31,137.86,2,Starter Plan,EMEA
2026-07-31,427.86,2,Growth Plan,North America
2026-07-31,464.91,2,Growth Plan,EMEA
2026-07-31,265.1,3,Starter Plan,North America
2026-07-31,35.25,1,Add-on Seats,EMEA
2026-07-31,78.71,1,Starter Plan,EMEA
2026-07-31,61.99,1,Starter Plan,EMEA
2026-07-31,246.31,1,Growth Plan,North America
2026-07-31,149.22,2,Starter Plan,APAC
2026-07-31,142.32,2,Starter Plan,North America
2026-07-31,210.89,3,Starter Plan,North America
2026-07-31,241.87,1,Growth Plan,North America
2026-07-31,217.52,1,Growth Plan,North America
2026-07-31,1048.98,2,Enterprise Plan,EMEA
2026-07-31,202.3,1,Growth Plan,North America
2026-07-31,925.14,2,Enterprise Plan,APAC
2026-07-31,212.18,1,Growth Plan,EMEA
2026-07-31,431.02,2,Growth Plan,North America
2026-07-31,137.57,2,Starter Plan,EMEA
2026-07-31,70.55,1,Starter Plan,APAC
2026-08-01,432.27,2,Growth Plan,North America
2026-08-01,37.13,1,Add-on Seats,North America
2026-08-01,485.54,2,Growth Plan,EMEA
2026-08-01,414.58,2,Growth Plan,North America
2026-08-01,30.64,1,Add-on Seats,North America
2026-08-01,457.54,1,Enterprise Plan,North America
2026-08-01,70.19,1,Starter Plan,North America
2026-08-01,153.39,2,Starter Plan,APAC
2026-08-01,430.89,2,Growth Plan,APAC
2026-08-01,475.13,2,Growth Plan,APAC
2026-08-01,450.75,2,Growth Plan,EMEA
2026-08-01,979.74,2,Enterprise Plan,EMEA
2026-08-01,243.26,1,Growth Plan,EMEA
2026-08-01,31.96,1,Add-on Seats,EMEA
2026-08-01,143.31,2,Starter Plan,APAC
2026-08-01,36.7,1,Add-on Seats,EMEA
2026-08-01,149.35,2,Starter Plan,North America
2026-08-01,983.22,2,Enterprise Plan,APAC
2026-08-02,62.86,1,Starter Plan,North America
2026-08-02,42.76,1,Add-on Seats,APAC
2026-08-02,634.68,3,Growth Plan,North America
2026-08-02,62.56,1,Starter Plan,North America
2026-08-02,143.85,2,Starter Plan,North America
2026-08-02,136.86,2,Starter Plan,EMEA
2026-08-02,69.51,1,Starter Plan,North America
2026-08-02,449.74,2,Growth Plan,North America
2026-08-02,139.74,2,Starter Plan,North America
2026-08-02,74.03,1,Starter Plan,APAC
2026-08-02,77.03,2,Add-on Seats,North America
2026-08-03,237.76,1,Growth Plan,North America
2026-08-03,539.96,1,Enterprise Plan,North America
2026-08-03,397.29,2,Growth Plan,APAC
2026-08-03,35.36,1,Add-on Seats,EMEA
2026-08-03,70.93,1,Starter Plan,APAC
2026-08-03,226.71,1,Growth Plan,North America
2026-08-03,223.13,1,Growth Plan,North America
2026-08-03,443.89,2,Growth Plan,APAC
2026-08-03,219.7,1,Growth Plan,North America
2026-08-03,215.44,1,Growth Plan,APAC
2026-08-03,70.22,1,Starter Plan,EMEA
2026-08-03,190.64,1,Growth Plan,North America
2026-08-03,71.17,1,Starter Plan,EMEA
2026-08-03,440.86,2,Growth Plan,APAC
2026-08-03,64.06,2,Add-on Seats,North America
2026-08-03,62.62,1,Starter Plan,North America
2026-08-03,487.57,1,Enterprise Plan,North America
2026-08-03,503.33,1,Enterprise Plan,North America
2026-08-03,128.49,2,Starter Plan,North America
2026-08-03,212.45,1,Growth Plan,EMEA
2026-08-03,491.51,2,Growth Plan,North America
2026-08-03,69.06,1,Starter Plan,North America
2026-08-03,35.12,1,Add-on Seats,APAC
2026-08-03,415.54,2,Growth Plan,EMEA
2026-08-03,148.98,2,Starter Plan,North America
2026-08-03,159.27,2,Starter Plan,North America
2026-08-03,145.57,2,Starter Plan,North America
2026-08-03,371.07,2,Growth Plan,APAC
2026-08-04,40.0,1,Add-on Seats,EMEA
2026-08-04,36.16,1,Add-on Seats,North America
2026-08-04,40.23,1,Add-on Seats,EMEA
2026-08-04,937.83,2,Enterprise Plan,APAC
2026-08-04,37.99,1,Add-on Seats,North America
2026-08-04,135.0,2,Starter Plan,North America
2026-08-04,157.3,2,Starter Plan,North America
2026-08-04,63.77,1,Starter Plan,EMEA
2026-08-04,471.18,1,Enterprise Plan,North America
2026-08-04,70.46,2,Add-on Seats,APAC
2026-08-04,1067.42,2,Enterprise Plan,North America
2026-08-04,34.44,1,Add-on Seats,EMEA
2026-08-04,1002.2,2,Enterprise Plan,APAC
2026-08-04,90.96,1,Starter Plan,North America
2026-08-04,382.18,2,Growth Plan,North America
2026-08-04,455.22,2,Growth Plan,APAC
2026-08-04,623.32,1,Enterprise Plan,North America
2026-08-04,568.45,1,Enterprise Plan,North America
2026-08-04,34.52,1,Add-on Seats,APAC
2026-08-04,67.24,1,Starter Plan,EMEA
2026-08-04,420.12,2,Growth Plan,EMEA
2026-08-04,1031.19,2,Enterprise Plan,North America
2026-08-04,62.86,1,Starter Plan,EMEA
2026-08-04,478.24,2,Growth Plan,North America
2026-08-04,428.31,2,Growth Plan,North America
2026-08-04,140.25,2,Starter Plan,EMEA
2026-08-04,217.79,1,Growth Plan,North America
2026-08-04,65.29,1,Starter Plan,North America
2026-08-04,155.61,2,Starter Plan,APAC
2026-08-04,79.64,1,Starter Plan,EMEA
2026-08-04,234.89,1,Growth Plan,EMEA
2026-08-04,457.81,2,Growth Plan,North America
2026-08-05,405.89,2,Growth Plan,APAC
2026-08-05,67.81,2,Add-on Seats,EMEA
2026-08-05,161.76,2,Starter Plan,EMEA
2026-08-05,38.32,1,Add-on Seats,North America
2026-08-05,74.15,2,Add-on Seats,EMEA
2026-08-05,1156.82,3,Enterprise Plan,EMEA
2026-08-05,217.88,1,Growth Plan,EMEA
2026-08-05,671.44,3,Growth Plan,APAC
2026-08-05,73.05,1,Starter Plan,North America
2026-08-05,82.86,2,Add-on Seats,APAC
2026-08-05,64.5,1,Starter Plan,North America
2026-08-05,213.78,1,Growth Plan,North America
2026-08-05,69.95,1,Starter Plan,APAC
2026-08-05,239.44,1,Growth Plan,North America
2026-08-05,67.71,1,Starter Plan,North America
2026-08-05,202.56,1,Growth Plan,North America
2026-08-05,154.8,2,Starter Plan,North America
2026-08-05,78.22,1,Starter Plan,North America
2026-08-05,78.73,1,Starter Plan,APAC
2026-08-05,68.63,1,Starter Plan,EMEA
2026-08-05,188.54,1,Growth Plan,EMEA
2026-08-06,72.89,2,Add-on Seats,APAC
2026-08-06,945.53,2,Enterprise Plan,APAC
2026-08-06,216.44,1,Growth Plan,North America
2026-08-06,146.94,2,Starter Plan,EMEA
2026-08-06,436.56,1,Enterprise Plan,North America
2026-08-06,65.99,1,Starter Plan,North America
2026-08-06,137.57,2,Starter Plan,EMEA
2026-08-06,174.08,2,Starter Plan,APAC
2026-08-06,69.77,1,Starter Plan,EMEA
2026-08-06,532.46,1,Enterprise Plan,EMEA
2026-08-06,427.74,2,Growth Plan,EMEA
2026-08-06,75.21,1,Starter Plan,North America
2026-08-06,34.42,1,Add-on Seats,North America
2026-08-06,231.46,1,Growth Plan,EMEA
2026-08-06,68.01,1,Starter Plan,North America
2026-08-06,68.82,2,Add-on Seats,North America
2026-08-06,455.36,1,Enterprise Plan,North America
2026-08-06,63.68,1,Starter Plan,EMEA
2026-08-06,410.05,2,Growth Plan,APAC
2026-08-06,128.48,2,Starter Plan,North America
2026-08-06,35.21,1,Add-on Seats,North America
2026-08-06,137.46,2,Starter Plan,APAC
2026-08-06,398.01,2,Growth Plan,EMEA
2026-08-07,67.68,1,Starter Plan,APAC
2026-08-07,519.71,2,Growth Plan,APAC
2026-08-07,215.15,1,Growth Plan,APAC
2026-08-07,67.33,2,Add-on Seats,EMEA
2026-08-07,71.04,2,Add-on Seats,North America
2026-08-07,80.52,1,Starter Plan,EMEA
2026-08-07,223.14,1,Growth Plan,APAC
2026-08-07,232.42,1,Growth Plan,North America
2026-08-07,77.03,2,Add-on Seats,EMEA
2026-08-07,535.87,1,Enterprise Plan,North America
2026-08-07,504.51,2,Growth Plan,EMEA
2026-08-07,506.43,1,Enterprise Plan,APAC
2026-08-07,118.52,2,Starter Plan,North America
2026-08-07,213.61,1,Growth Plan,North America
2026-08-07,39.16,1,Add-on Seats,APAC
2026-08-07,415.22,2,Growth Plan,North America
2026-08-07,125.3,2,Starter Plan,EMEA
2026-08-07,151.68,2,Starter Plan,North America
2026-08-08,152.93,2,Starter Plan,North America
2026-08-08,36.48,1,Add-on Seats,North America
2026-08-08,252.67,1,Growth Plan,EMEA
2026-08-08,80.04,1,Starter Plan,North America
2026-08-08,72.56,1,Starter Plan,North America
2026-08-08,67.14,1,Starter Plan,EMEA
2026-08-08,39.08,1,Add-on Seats,APAC
2026-08-08,68.48,1,Starter Plan,EMEA
2026-08-08,440.62,2,Growth Plan,APAC
2026-08-08,206.45,1,Growth Plan,APAC
2026-08-08,135.78,2,Starter Plan,North America
2026-08-08,1407.49,3,Enterprise Plan,EMEA
2026-08-09,1021.5,2,Enterprise Plan,APAC
2026-08-09,70.79,2,Add-on Seats,North America
2026-08-09,1034.91,2,Enterprise Plan,EMEA
2026-08-09,71.39,2,Add-on Seats,EMEA
2026-08-09,37.62,1,Add-on Seats,North America
2026-08-09,204.81,1,Growth Plan,North America
2026-08-09,220.27,1,Growth Plan,EMEA
2026-08-09,492.07,2,Growth Plan,North America
2026-08-09,124.12,2,Starter Plan,North America
2026-08-09,78.24,2,Add-on Seats,North America
2026-08-09,418.49,2,Growth Plan,APAC
2026-08-09,893.99,2,Enterprise Plan,EMEA
2026-08-10,35.79,1,Add-on Seats,EMEA
2026-08-10,151.81,2,Starter Plan,EMEA
2026-08-10,70.88,1,Starter Plan,APAC
2026-08-10,422.41,2,Growth Plan,EMEA
2026-08-10,474.31,2,Growth Plan,EMEA
2026-08-10,235.96,3,Starter Plan,APAC
2026-08-10,42.1,1,Add-on Seats,North America
2026-08-10,212.58,1,Growth Plan,North America
2026-08-10,71.61,1,Starter Plan,North America
2026-08-10,229.18,1,Growth Plan,EMEA
2026-08-10,523.41,2,Growth Plan,North America
2026-08-10,564.79,1,Enterprise Plan,North America
2026-08-10,150.74,2,Starter Plan,North America
2026-08-10,74.83,1,Starter Plan,EMEA
2026-08-10,1040.13,2,Enterprise Plan,North America
2026-08-10,39.29,1,Add-on Seats,EMEA
2026-08-10,72.05,1,Starter Plan,EMEA
2026-08-10,991.42,2,Enterprise Plan,EMEA
2026-08-10,238.98,1,Growth Plan,APAC
2026-08-10,202.56,1,Growth Plan,North America
2026-08-10,162.25,2,Starter Plan,EMEA
2026-08-10,1034.65,2,Enterprise Plan,North America
